distiller_id,scan_number,nersc_write_time,ncem_created_time,time_difference_seconds
3702,4199,2023-10-13 13:25:17,2023-10-13 13:25:10,7.0
3703,4200,2023-10-13 13:25:32,2023-10-13 13:25:25,7.0
3704,4201,2023-10-13 13:25:46,2023-10-13 13:25:40,6.0
3705,4202,2023-10-13 13:26:02,2023-10-13 13:25:55,7.0
3706,4203,2023-10-13 13:26:16,2023-10-13 13:26:10,6.0
3707,4204,2023-10-13 13:26:31,2023-10-13 13:26:25,6.0
3708,4205,2023-10-13 13:26:47,2023-10-13 13:26:40,7.0
3709,4206,2023-10-13 13:27:02,2023-10-13 13:26:55,7.0
3710,4207,2023-10-13 13:27:17,2023-10-13 13:27:10,7.0
3711,4208,2023-10-13 13:27:31,2023-10-13 13:27:25,6.0
3712,4209,2023-10-13 13:27:47,2023-10-13 13:27:40,7.0
3713,4210,2023-10-13 13:28:02,2023-10-13 13:27:55,7.0
3714,4211,2023-10-13 13:28:32,2023-10-13 13:28:10,22.0
3715,4212,2023-10-13 13:28:32,2023-10-13 13:28:25,7.0
3716,4213,2023-10-13 13:28:46,2023-10-13 13:28:40,6.0
3717,4214,2023-10-13 13:29:02,2023-10-13 13:28:55,7.0
3718,4215,2023-10-13 13:29:17,2023-10-13 13:29:10,7.0
3719,4216,2023-10-13 13:29:32,2023-10-13 13:29:25,7.0
3720,4217,2023-10-13 13:29:47,2023-10-13 13:29:40,7.0
3721,4218,2023-10-13 13:30:02,2023-10-13 13:29:55,7.0
3722,4219,2023-10-13 13:30:17,2023-10-13 13:30:10,7.0
3723,4220,2023-10-13 13:30:33,2023-10-13 13:30:25,8.0
3724,4221,2023-10-13 13:30:47,2023-10-13 13:30:40,7.0
3725,4222,2023-10-13 13:31:23,2023-10-13 13:30:55,28.0
3726,4223,2023-10-13 13:31:16,2023-10-13 13:31:10,6.0
3727,4224,2023-10-13 13:31:32,2023-10-13 13:31:25,7.0
3728,4225,2023-10-13 13:31:47,2023-10-13 13:31:40,7.0
3729,4226,2023-10-13 13:32:02,2023-10-13 13:31:55,7.0
