distiller_id,scan_number,datetime
02954,3453,2023-10-13 10:47:20
02955,3454,2023-10-13 10:47:25
02956,3455,2023-10-13 10:47:30
02957,3456,2023-10-13 10:47:35
02958,3457,2023-10-13 10:47:40
02959,3458,2023-10-13 10:47:45
02960,3459,2023-10-13 10:47:50
02961,3460,2023-10-13 10:47:55
02962,3461,2023-10-13 10:48:00
02963,3462,2023-10-13 10:48:05
02964,3463,2023-10-13 10:48:10
02965,3464,2023-10-13 10:48:15
02966,3465,2023-10-13 10:48:20
02967,3466,2023-10-13 10:48:25
02968,3467,2023-10-13 10:48:31
02969,3468,2023-10-13 10:48:35
02970,3469,2023-10-13 10:48:40
02971,3470,2023-10-13 10:48:45
02972,3471,2023-10-13 10:48:50
02973,3472,2023-10-13 10:48:56
02974,3473,2023-10-13 10:49:00
02975,3474,2023-10-13 10:49:05
02976,3475,2023-10-13 10:49:10
02977,3476,2023-10-13 10:49:15
02978,3477,2023-10-13 10:49:20
02979,3478,2023-10-13 10:49:25
02980,3479,2023-10-13 10:49:30
02981,3480,2023-10-13 10:49:36
02982,3481,2023-10-13 10:49:40
02983,3482,2023-10-13 10:49:45
02984,3483,2023-10-13 10:49:51
02985,3484,2023-10-13 10:49:56
02986,3485,2023-10-13 10:50:01
02987,3486,2023-10-13 10:50:06
02988,3487,2023-10-13 10:50:11
02989,3488,2023-10-13 10:50:16
02990,3489,2023-10-13 10:50:21
02991,3490,2023-10-13 10:50:26
02992,3491,2023-10-13 10:50:31
02993,3492,2023-10-13 10:50:36
02994,3493,2023-10-13 10:50:41
02995,3494,2023-10-13 10:50:46
02996,3495,2023-10-13 10:50:51
02997,3496,2023-10-13 10:50:56
02998,3497,2023-10-13 10:51:01
02999,3498,2023-10-13 10:51:06
03000,3499,2023-10-13 10:51:11
03001,3500,2023-10-13 10:51:16
03002,3501,2023-10-13 10:51:21
03003,3502,2023-10-13 10:51:26
03004,3503,2023-10-13 10:51:31
03005,3504,2023-10-13 10:51:36
03006,3505,2023-10-13 10:51:41
03007,3506,2023-10-13 10:51:46
03008,3507,2023-10-13 10:51:51
03009,3508,2023-10-13 10:51:56
03010,3509,2023-10-13 10:52:01
03011,3510,2023-10-13 10:52:06
03012,3511,2023-10-13 10:52:11
03013,3512,2023-10-13 10:52:16
03014,3513,2023-10-13 10:52:21
03015,3514,2023-10-13 10:52:26
03016,3515,2023-10-13 10:52:31
03017,3516,2023-10-13 10:52:36
03018,3517,2023-10-13 10:52:41
03019,3518,2023-10-13 10:52:46
03020,3519,2023-10-13 10:52:51
03021,3520,2023-10-13 10:52:56
03022,3521,2023-10-13 10:53:01
03023,3522,2023-10-13 10:53:06
03024,3523,2023-10-13 10:53:11
03025,3524,2023-10-13 10:53:16
03026,3525,2023-10-13 10:53:21
03027,3526,2023-10-13 10:53:26
03028,3527,2023-10-13 10:53:31
03029,3528,2023-10-13 10:53:36
03030,3529,2023-10-13 10:53:41
03031,3530,2023-10-13 10:53:46
03032,3531,2023-10-13 10:53:51
03033,3532,2023-10-13 10:53:56
03034,3533,2023-10-13 10:54:01
03035,3534,2023-10-13 10:54:06
03036,3535,2023-10-13 10:54:11
03037,3536,2023-10-13 10:54:16
03038,3537,2023-10-13 10:54:21
03039,3538,2023-10-13 10:54:26
03040,3539,2023-10-13 10:54:31
03041,3540,2023-10-13 10:54:37
03042,3541,2023-10-13 10:54:41
03043,3542,2023-10-13 10:54:46
03044,3543,2023-10-13 10:54:51
03045,3544,2023-10-13 10:54:56
03046,3545,2023-10-13 10:55:01
03047,3546,2023-10-13 10:55:06
03048,3547,2023-10-13 10:55:11
03049,3548,2023-10-13 10:55:17
03050,3549,2023-10-13 10:55:21
03051,3550,2023-10-13 10:55:26
03052,3551,2023-10-13 10:55:31
03053,3552,2023-10-13 10:55:36
03054,3553,2023-10-13 10:55:41
03055,3554,2023-10-13 10:55:46
03056,3555,2023-10-13 10:55:51
03057,3556,2023-10-13 10:55:56
03058,3557,2023-10-13 10:56:02
03059,3558,2023-10-13 10:56:06
03060,3559,2023-10-13 10:56:11
03061,3560,2023-10-13 10:56:16
03062,3561,2023-10-13 10:56:21
03063,3562,2023-10-13 10:56:26
03064,3563,2023-10-13 10:56:31
03065,3564,2023-10-13 10:56:36
03066,3565,2023-10-13 10:56:41
03067,3566,2023-10-13 10:56:47
03068,3567,2023-10-13 10:56:51
03069,3568,2023-10-13 10:56:56
03070,3569,2023-10-13 10:57:01
03071,3570,2023-10-13 10:57:06
03072,3571,2023-10-13 10:57:11
03073,3572,2023-10-13 10:57:16
03074,3573,2023-10-13 10:57:21
03075,3574,2023-10-13 10:57:26
03076,3575,2023-10-13 10:57:32
03077,3576,2023-10-13 10:57:36
03078,3577,2023-10-13 10:57:41
03079,3578,2023-10-13 10:57:46
03080,3579,2023-10-13 10:57:51
03081,3580,2023-10-13 10:57:57
03082,3581,2023-10-13 10:58:01
03083,3582,2023-10-13 10:58:06
03084,3583,2023-10-13 10:58:11
03085,3584,2023-10-13 10:58:16
03086,3585,2023-10-13 10:58:21
03087,3586,2023-10-13 10:58:26
03088,3587,2023-10-13 10:58:31
03089,3588,2023-10-13 10:58:37
03090,3589,2023-10-13 10:58:42
03091,3590,2023-10-13 10:58:47
03092,3591,2023-10-13 10:58:51
03093,3592,2023-10-13 10:58:57
03094,3593,2023-10-13 10:59:01
03095,3594,2023-10-13 10:59:07
03096,3595,2023-10-13 10:59:12
03097,3596,2023-10-13 10:59:17
03098,3597,2023-10-13 10:59:21
03099,3598,2023-10-13 10:59:27
03100,3599,2023-10-13 10:59:32
03101,3600,2023-10-13 10:59:37
03102,3601,2023-10-13 10:59:42
03103,3602,2023-10-13 10:59:47
03104,3603,2023-10-13 10:59:52
03105,3604,2023-10-13 10:59:57
03106,3605,2023-10-13 11:00:02
03107,3606,2023-10-13 11:00:07
03108,3607,2023-10-13 11:00:12
03109,3608,2023-10-13 11:00:17
03110,3609,2023-10-13 11:00:22
03111,3610,2023-10-13 11:00:27
03112,3611,2023-10-13 11:00:32
03113,3612,2023-10-13 11:00:37
03114,3613,2023-10-13 11:00:42
03115,3614,2023-10-13 11:00:47
03116,3615,2023-10-13 11:00:52
03117,3616,2023-10-13 11:00:57
03118,3617,2023-10-13 11:01:02
03119,3618,2023-10-13 11:01:07
03120,3619,2023-10-13 11:01:13
03121,3620,2023-10-13 11:01:17
03122,3621,2023-10-13 11:01:22
03123,3622,2023-10-13 11:01:27
03124,3623,2023-10-13 11:01:32
03125,3624,2023-10-13 11:01:37
03126,3625,2023-10-13 11:01:42
03127,3626,2023-10-13 11:01:47
03128,3627,2023-10-13 11:01:52
03129,3628,2023-10-13 11:01:57
03130,3629,2023-10-13 11:02:02
03131,3630,2023-10-13 11:02:07
03132,3631,2023-10-13 11:02:12
03134,3633,2023-10-13 11:02:22
03135,3634,2023-10-13 11:02:27
03136,3635,2023-10-13 11:02:32
03137,3636,2023-10-13 11:02:37
03138,3637,2023-10-13 11:02:42
03139,3638,2023-10-13 11:02:47
03140,3639,2023-10-13 11:02:52
03141,3640,2023-10-13 11:02:57
03142,3641,2023-10-13 11:03:02
03143,3642,2023-10-13 11:03:07
03144,3643,2023-10-13 11:03:12
03145,3644,2023-10-13 11:03:17
03146,3645,2023-10-13 11:03:22
03147,3646,2023-10-13 11:03:27
03148,3647,2023-10-13 11:03:32
03149,3648,2023-10-13 11:03:37
03150,3649,2023-10-13 11:03:42
03151,3650,2023-10-13 11:03:47
03152,3651,2023-10-13 11:03:53
03153,3652,2023-10-13 11:03:57
03154,3653,2023-10-13 11:04:04
03155,3654,2023-10-13 11:04:07
03156,3655,2023-10-13 11:04:12
03157,3656,2023-10-13 11:04:17
03158,3657,2023-10-13 11:04:22
03159,3658,2023-10-13 11:04:28
03160,3659,2023-10-13 11:04:33
03161,3660,2023-10-13 11:04:37
03162,3661,2023-10-13 11:04:42
03163,3662,2023-10-13 11:04:48
03164,3663,2023-10-13 11:04:52
03165,3664,2023-10-13 11:04:57
03166,3665,2023-10-13 11:05:03
03167,3666,2023-10-13 11:05:08
03168,3667,2023-10-13 11:05:12
03169,3668,2023-10-13 11:05:17
03170,3669,2023-10-13 11:05:22
03171,3670,2023-10-13 11:05:27
03172,3671,2023-10-13 11:05:32
03173,3672,2023-10-13 11:05:37
03174,3673,2023-10-13 11:05:42
03175,3674,2023-10-13 11:05:48
03176,3675,2023-10-13 11:05:52
03177,3676,2023-10-13 11:05:57
03178,3677,2023-10-13 11:06:02
03179,3678,2023-10-13 11:06:08
03180,3679,2023-10-13 11:06:12
03181,3680,2023-10-13 11:06:17
03182,3681,2023-10-13 11:06:22
03183,3682,2023-10-13 11:06:30
03184,3683,2023-10-13 11:06:36
03185,3684,2023-10-13 11:06:41
03186,3685,2023-10-13 11:06:47
03187,3686,2023-10-13 11:06:53
03188,3687,2023-10-13 11:07:00
03189,3688,2023-10-13 11:07:06
